panel,x,y,kind
Learned Shared Space,59.36395264,23.30751038,matched_mcp
Learned Shared Space,60.30184937,23.45845795,task
Learned Shared Space,59.46068573,23.12527466,matched_mcp
Learned Shared Space,43.36098099,-13.17346191,task
Learned Shared Space,43.23590088,-12.47307777,matched_mcp
Learned Shared Space,43.36098099,-13.17346191,task
Learned Shared Space,43.61655045,-15.14686394,matched_mcp
Learned Shared Space,43.36098099,-13.17346191,task
Learned Shared Space,42.65372086,-15.73332787,matched_mcp
Learned Shared Space,43.36098099,-13.17346191,task
Learned Shared Space,42.4061203,-15.39131069,matched_mcp
Learned Shared Space,43.36098099,-13.17346191,task
Learned Shared Space,42.07380676,-15.5259676,matched_mcp
Learned Shared Space,43.36098099,-13.17346191,task
Learned Shared Space,41.90310287,-15.01369476,matched_mcp
Learned Shared Space,43.36098099,-13.17346191,task
Learned Shared Space,44.14626312,-14.79582119,matched_mcp
Learned Shared Space,43.36098099,-13.17346191,task
Learned Shared Space,42.15020752,-15.39455414,matched_mcp
Learned Shared Space,43.36098099,-13.17346191,task
Learned Shared Space,43.61758804,-15.26051331,matched_mcp
Learned Shared Space,43.36098099,-13.17346191,task
Learned Shared Space,43.39983749,-15.27958393,matched_mcp
Learned Shared Space,14.35628891,40.56410217,task
Learned Shared Space,47.71353912,28.89870834,matched_mcp
Learned Shared Space,14.35628891,40.56410217,task
Learned Shared Space,47.92976761,29.82213783,matched_mcp
Learned Shared Space,14.35628891,40.56410217,task
Learned Shared Space,49.57788086,33.29657745,matched_mcp
Learned Shared Space,14.35628891,40.56410217,task
Learned Shared Space,48.01613617,32.39899445,matched_mcp
Learned Shared Space,14.35628891,40.56410217,task
Learned Shared Space,14.05192852,41.27560425,matched_mcp
Learned Shared Space,14.35628891,40.56410217,task
Learned Shared Space,13.98131943,41.21425247,matched_mcp
Learned Shared Space,14.35628891,40.56410217,task
Learned Shared Space,13.99416065,41.22764206,matched_mcp
Learned Shared Space,14.35628891,40.56410217,task
Learned Shared Space,35.26576996,22.93027878,matched_mcp
Learned Shared Space,14.35628891,40.56410217,task
Learned Shared Space,14.08263302,41.2842598,matched_mcp
Learned Shared Space,14.35628891,40.56410217,task
Learned Shared Space,35.265728,22.92919922,matched_mcp
Learned Shared Space,32.10198593,-10.31754303,task
Learned Shared Space,31.01920509,-8.45833683,matched_mcp
Learned Shared Space,32.10198593,-10.31754303,task
Learned Shared Space,31.08437729,-8.394166946,matched_mcp
Learned Shared Space,32.10198593,-10.31754303,task
Learned Shared Space,30.67658043,-8.254538536,matched_mcp
Learned Shared Space,32.10198593,-10.31754303,task
Learned Shared Space,30.63895226,-7.904469967,matched_mcp
Learned Shared Space,32.10198593,-10.31754303,task
Learned Shared Space,35.26576996,22.93027878,matched_mcp
Learned Shared Space,32.10198593,-10.31754303,task
Learned Shared Space,30.48283577,-9.121693611,matched_mcp
Learned Shared Space,32.10198593,-10.31754303,task
Learned Shared Space,31.01215172,-8.578428268,matched_mcp
Learned Shared Space,32.10198593,-10.31754303,task
Learned Shared Space,30.54248238,-8.778301239,matched_mcp
Learned Shared Space,32.10198593,-10.31754303,task
Learned Shared Space,30.47770309,-8.822784424,matched_mcp
Learned Shared Space,32.10198593,-10.31754303,task
Learned Shared Space,35.265728,22.92919922,matched_mcp
Learned Shared Space,44.28885651,-29.39540672,task
Learned Shared Space,45.56672668,-28.28585052,matched_mcp
Learned Shared Space,44.28885651,-29.39540672,task
Learned Shared Space,45.57900238,-28.23802567,matched_mcp
Learned Shared Space,44.28885651,-29.39540672,task
Learned Shared Space,45.53652573,-28.42190361,matched_mcp
Learned Shared Space,44.28885651,-29.39540672,task
Learned Shared Space,44.82800674,-28.02412605,matched_mcp
Learned Shared Space,44.28885651,-29.39540672,task
Learned Shared Space,46.01471329,-27.92140579,matched_mcp
Learned Shared Space,44.28885651,-29.39540672,task
Learned Shared Space,69.82331085,5.279176712,matched_mcp
Learned Shared Space,44.28885651,-29.39540672,task
Learned Shared Space,42.06792831,-33.05699539,matched_mcp
Learned Shared Space,44.28885651,-29.39540672,task
Learned Shared Space,12.31376076,-3.820039034,matched_mcp
Learned Shared Space,44.28885651,-29.39540672,task
Learned Shared Space,37.48319626,-10.23800755,matched_mcp
Learned Shared Space,44.28885651,-29.39540672,task
Learned Shared Space,45.71927643,-29.21463013,matched_mcp
Learned Shared Space,-6.41694212,17.49912071,task
Learned Shared Space,47.98388672,28.61120987,matched_mcp
Learned Shared Space,-6.41694212,17.49912071,task
Learned Shared Space,1.483026266,18.17115593,matched_mcp
Learned Shared Space,-6.41694212,17.49912071,task
Learned Shared Space,57.19952393,-35.92718124,matched_mcp
Learned Shared Space,-6.41694212,17.49912071,task
Learned Shared Space,19.98231697,-39.82374573,matched_mcp
Learned Shared Space,-6.41694212,17.49912071,task
Learned Shared Space,-23.63066292,-7.705760956,matched_mcp
Learned Shared Space,-6.41694212,17.49912071,task
Learned Shared Space,56.29782486,-36.46039581,matched_mcp
Learned Shared Space,-6.41694212,17.49912071,task
Learned Shared Space,-0.275979549,-12.12617397,matched_mcp
Learned Shared Space,-6.41694212,17.49912071,task
Learned Shared Space,-28.29685402,41.96522522,matched_mcp
Learned Shared Space,-6.41694212,17.49912071,task
Learned Shared Space,-21.09941864,21.9145298,matched_mcp
Learned Shared Space,-6.41694212,17.49912071,task
Learned Shared Space,-6.532000065,17.36263657,matched_mcp
Learned Shared Space,47.79322433,8.258524895,task
Learned Shared Space,47.30879974,10.37285423,matched_mcp
Learned Shared Space,47.79322433,8.258524895,task
Learned Shared Space,47.70356369,10.88177967,matched_mcp
Learned Shared Space,47.79322433,8.258524895,task
Learned Shared Space,47.13601303,10.1165266,matched_mcp
Learned Shared Space,47.79322433,8.258524895,task
Learned Shared Space,46.63585281,7.442668438,matched_mcp
Learned Shared Space,47.79322433,8.258524895,task
Learned Shared Space,47.80370712,10.8006916,matched_mcp
Learned Shared Space,47.79322433,8.258524895,task
Learned Shared Space,47.68353653,10.88592243,matched_mcp
Learned Shared Space,47.79322433,8.258524895,task
Learned Shared Space,25.03617096,39.15580368,matched_mcp
Learned Shared Space,47.79322433,8.258524895,task
Learned Shared Space,46.71779633,9.714785576,matched_mcp
Learned Shared Space,47.79322433,8.258524895,task
Learned Shared Space,45.21512604,9.284279823,matched_mcp
Learned Shared Space,47.79322433,8.258524895,task
Learned Shared Space,47.86166763,10.71523952,matched_mcp
Learned Shared Space,-3.900269747,29.65441322,task
Learned Shared Space,-4.056509495,29.80267525,matched_mcp
Learned Shared Space,-3.900269747,29.65441322,task
Learned Shared Space,67.23101807,-19.99535942,matched_mcp
Learned Shared Space,-3.900269747,29.65441322,task
Learned Shared Space,14.05192852,41.27560425,matched_mcp
Learned Shared Space,-3.900269747,29.65441322,task
Learned Shared Space,4.26791048,64.51638031,matched_mcp
Learned Shared Space,-3.900269747,29.65441322,task
Learned Shared Space,16.63951302,-1.263755918,matched_mcp
Learned Shared Space,-3.900269747,29.65441322,task
Learned Shared Space,13.98131943,41.21425247,matched_mcp
Learned Shared Space,-3.900269747,29.65441322,task
Learned Shared Space,-3.933777332,29.54211998,matched_mcp
Learned Shared Space,-3.900269747,29.65441322,task
Learned Shared Space,8.66313076,42.26888275,matched_mcp
Learned Shared Space,-3.900269747,29.65441322,task
Learned Shared Space,13.99416065,41.22764206,matched_mcp
Learned Shared Space,-3.900269747,29.65441322,task
Learned Shared Space,14.08263302,41.2842598,matched_mcp
Learned Shared Space,34.27662277,-10.77498436,task
Learned Shared Space,46.82829285,41.54143906,matched_mcp
Learned Shared Space,34.27662277,-10.77498436,task
Learned Shared Space,35.07229996,-10.56318188,matched_mcp
Learned Shared Space,34.27662277,-10.77498436,task
Learned Shared Space,34.90542221,-11.4730835,matched_mcp
Learned Shared Space,34.27662277,-10.77498436,task
Learned Shared Space,20.69369316,17.40999603,matched_mcp
Learned Shared Space,34.27662277,-10.77498436,task
Learned Shared Space,35.15590668,-9.941538811,matched_mcp
Learned Shared Space,34.27662277,-10.77498436,task
Learned Shared Space,35.788414,-10.67373943,matched_mcp
Learned Shared Space,34.27662277,-10.77498436,task
Learned Shared Space,23.99944305,-29.34054375,matched_mcp
Learned Shared Space,34.27662277,-10.77498436,task
Learned Shared Space,41.90310287,-15.01369476,matched_mcp
Learned Shared Space,34.27662277,-10.77498436,task
Learned Shared Space,12.09859657,25.08318901,matched_mcp
Learned Shared Space,34.27662277,-10.77498436,task
Learned Shared Space,33.9458046,-11.84098816,matched_mcp
Learned Shared Space,26.8678093,-41.55876923,task
Learned Shared Space,27.24424553,-39.52685165,matched_mcp
Learned Shared Space,26.8678093,-41.55876923,task
Learned Shared Space,27.32654572,-39.56023026,matched_mcp
Learned Shared Space,26.8678093,-41.55876923,task
Learned Shared Space,27.32775307,-39.48845291,matched_mcp
Learned Shared Space,26.8678093,-41.55876923,task
Learned Shared Space,27.76657486,-39.33812714,matched_mcp
Learned Shared Space,26.8678093,-41.55876923,task
Learned Shared Space,26.99362373,-39.47813416,matched_mcp
Learned Shared Space,26.8678093,-41.55876923,task
Learned Shared Space,27.09859467,-39.46524429,matched_mcp
Learned Shared Space,26.8678093,-41.55876923,task
Learned Shared Space,26.60240936,-38.87879562,matched_mcp
Learned Shared Space,26.8678093,-41.55876923,task
Learned Shared Space,26.70297432,-39.5890007,matched_mcp
Learned Shared Space,26.8678093,-41.55876923,task
Learned Shared Space,26.22775078,-39.46104813,matched_mcp
Learned Shared Space,26.8678093,-41.55876923,task
Learned Shared Space,26.1006794,-39.19182205,matched_mcp
Learned Shared Space,-8.677617073,-8.357653618,task
Learned Shared Space,45.18806839,42.20393753,matched_mcp
Learned Shared Space,-8.677617073,-8.357653618,task
Learned Shared Space,-25.38937569,-5.963716507,matched_mcp
Learned Shared Space,-8.677617073,-8.357653618,task
Learned Shared Space,-47.11896896,38.38233566,matched_mcp
Learned Shared Space,-8.677617073,-8.357653618,task
Learned Shared Space,31.30805969,25.41452408,matched_mcp
Learned Shared Space,-8.677617073,-8.357653618,task
Learned Shared Space,-43.29521942,35.028759,matched_mcp
Learned Shared Space,-8.677617073,-8.357653618,task
Learned Shared Space,-8.435317993,-8.38066864,matched_mcp
Learned Shared Space,-8.677617073,-8.357653618,task
Learned Shared Space,-59.13541412,2.802074194,matched_mcp
Learned Shared Space,-8.677617073,-8.357653618,task
Learned Shared Space,7.658272266,0.469571143,matched_mcp
Learned Shared Space,-8.677617073,-8.357653618,task
Learned Shared Space,-32.63278961,24.95611572,matched_mcp
Learned Shared Space,-8.677617073,-8.357653618,task
Learned Shared Space,-5.140319347,-17.49839211,matched_mcp
Learned Shared Space,59.22417068,1.854347944,task
Learned Shared Space,57.69143295,0.953702331,matched_mcp
Learned Shared Space,59.22417068,1.854347944,task
Learned Shared Space,57.65933228,1.23880434,matched_mcp
Learned Shared Space,59.22417068,1.854347944,task
Learned Shared Space,57.73786545,0.995443881,matched_mcp
Learned Shared Space,59.22417068,1.854347944,task
Learned Shared Space,57.7493782,1.114874721,matched_mcp
Learned Shared Space,59.22417068,1.854347944,task
Learned Shared Space,57.58087921,0.592685699,matched_mcp
Learned Shared Space,59.22417068,1.854347944,task
Learned Shared Space,57.64027023,0.249864101,matched_mcp
Learned Shared Space,59.22417068,1.854347944,task
Learned Shared Space,57.75043488,0.315064847,matched_mcp
Learned Shared Space,59.22417068,1.854347944,task
Learned Shared Space,57.69448853,-0.389396608,matched_mcp
Learned Shared Space,59.22417068,1.854347944,task
Learned Shared Space,19.52908516,12.57809544,matched_mcp
Learned Shared Space,59.22417068,1.854347944,task
Learned Shared Space,19.60675812,12.65748024,matched_mcp
Learned Shared Space,-16.35746193,-8.865774155,task
Learned Shared Space,-52.99496841,6.235280991,matched_mcp
Learned Shared Space,-16.35746193,-8.865774155,task
Learned Shared Space,-6.144150734,-8.253135681,matched_mcp
Learned Shared Space,-16.35746193,-8.865774155,task
Learned Shared Space,54.91966629,4.931344509,matched_mcp
Learned Shared Space,-16.35746193,-8.865774155,task
Learned Shared Space,-17.01377296,-9.042686462,matched_mcp
Learned Shared Space,-16.35746193,-8.865774155,task
Learned Shared Space,54.92894363,4.911397457,matched_mcp
Learned Shared Space,-16.35746193,-8.865774155,task
Learned Shared Space,-16.35380745,-9.132897377,matched_mcp
Learned Shared Space,-16.35746193,-8.865774155,task
Learned Shared Space,54.90678787,5.037793636,matched_mcp
Learned Shared Space,-16.35746193,-8.865774155,task
Learned Shared Space,54.94811249,4.91521883,matched_mcp
Learned Shared Space,-16.35746193,-8.865774155,task
Learned Shared Space,-25.39750481,13.33402443,matched_mcp
Learned Shared Space,-16.35746193,-8.865774155,task
Learned Shared Space,-16.32268715,-8.612130165,matched_mcp
Learned Shared Space,53.53081131,37.46815491,task
Learned Shared Space,50.64265442,34.62158203,matched_mcp
Learned Shared Space,53.53081131,37.46815491,task
Learned Shared Space,54.75363541,36.95989227,matched_mcp
Learned Shared Space,53.53081131,37.46815491,task
Learned Shared Space,54.88876724,37.48162079,matched_mcp
Learned Shared Space,53.53081131,37.46815491,task
Learned Shared Space,54.9432373,37.80033112,matched_mcp
Learned Shared Space,53.53081131,37.46815491,task
Learned Shared Space,55.00615692,37.94546127,matched_mcp
Learned Shared Space,53.53081131,37.46815491,task
Learned Shared Space,54.33769608,38.31814194,matched_mcp
Learned Shared Space,53.53081131,37.46815491,task
Learned Shared Space,51.15093613,38.5241394,matched_mcp
Learned Shared Space,53.53081131,37.46815491,task
Learned Shared Space,45.28593063,24.81361771,matched_mcp
Learned Shared Space,53.53081131,37.46815491,task
Learned Shared Space,54.62300491,38.23611832,matched_mcp
Learned Shared Space,53.53081131,37.46815491,task
Learned Shared Space,50.93512344,38.53216934,matched_mcp
Learned Shared Space,44.85565186,43.71455002,task
Learned Shared Space,46.15686035,41.90151978,matched_mcp
Learned Shared Space,44.85565186,43.71455002,task
Learned Shared Space,45.47637939,42.06341553,matched_mcp
Learned Shared Space,44.85565186,43.71455002,task
Learned Shared Space,45.18806839,42.20393753,matched_mcp
Learned Shared Space,44.85565186,43.71455002,task
Learned Shared Space,45.08904266,42.17419815,matched_mcp
Learned Shared Space,44.85565186,43.71455002,task
Learned Shared Space,44.20825958,42.55960846,matched_mcp
Learned Shared Space,44.85565186,43.71455002,task
Learned Shared Space,44.64693069,42.14140701,matched_mcp
Learned Shared Space,44.85565186,43.71455002,task
Learned Shared Space,43.49187469,43.1330986,matched_mcp
Learned Shared Space,44.85565186,43.71455002,task
Learned Shared Space,43.38861465,43.17658615,matched_mcp
Learned Shared Space,44.85565186,43.71455002,task
Learned Shared Space,41.81584549,43.97531891,matched_mcp
Learned Shared Space,44.85565186,43.71455002,task
Learned Shared Space,42.14773941,44.86979294,matched_mcp
Learned Shared Space,6.86887598,35.78586197,task
Learned Shared Space,44.20825958,42.55960846,matched_mcp
Learned Shared Space,6.86887598,35.78586197,task
Learned Shared Space,44.64693069,42.14140701,matched_mcp
Learned Shared Space,6.86887598,35.78586197,task
Learned Shared Space,43.49187469,43.1330986,matched_mcp
Learned Shared Space,6.86887598,35.78586197,task
Learned Shared Space,43.38861465,43.17658615,matched_mcp
Learned Shared Space,6.86887598,35.78586197,task
Learned Shared Space,41.81584549,43.97531891,matched_mcp
Learned Shared Space,6.86887598,35.78586197,task
Learned Shared Space,5.450746536,35.12544632,matched_mcp
Learned Shared Space,6.86887598,35.78586197,task
Learned Shared Space,12.61255264,34.98490524,matched_mcp
Learned Shared Space,6.86887598,35.78586197,task
Learned Shared Space,6.426087856,36.81283569,matched_mcp
Learned Shared Space,6.86887598,35.78586197,task
Learned Shared Space,7.687543392,37.18753433,matched_mcp
Learned Shared Space,6.86887598,35.78586197,task
Learned Shared Space,5.339388371,35.01143265,matched_mcp
Learned Shared Space,39.89147186,43.15075302,task
Learned Shared Space,40.82038116,42.47611237,matched_mcp
Learned Shared Space,39.89147186,43.15075302,task
Learned Shared Space,41.78268051,43.37277985,matched_mcp
Learned Shared Space,39.89147186,43.15075302,task
Learned Shared Space,40.42447281,44.56991196,matched_mcp
Learned Shared Space,39.89147186,43.15075302,task
Learned Shared Space,40.36988831,44.45823288,matched_mcp
Learned Shared Space,39.89147186,43.15075302,task
Learned Shared Space,40.20322037,44.57661819,matched_mcp
Learned Shared Space,39.89147186,43.15075302,task
Learned Shared Space,39.93985367,44.51440811,matched_mcp
Learned Shared Space,39.89147186,43.15075302,task
Learned Shared Space,39.4695282,42.93286514,matched_mcp
Learned Shared Space,39.89147186,43.15075302,task
Learned Shared Space,13.22927094,-12.09721756,matched_mcp
Learned Shared Space,39.89147186,43.15075302,task
Learned Shared Space,13.22699833,-12.18891811,matched_mcp
Learned Shared Space,39.89147186,43.15075302,task
Learned Shared Space,13.23904228,-12.20440865,matched_mcp
Learned Shared Space,-1.310132623,37.04756546,task
Learned Shared Space,-1.658970833,36.87574387,matched_mcp
Learned Shared Space,-1.310132623,37.04756546,task
Learned Shared Space,-0.033968195,37.02485657,matched_mcp
Learned Shared Space,-1.310132623,37.04756546,task
Learned Shared Space,-2.19337368,37.53941727,matched_mcp
Learned Shared Space,-1.310132623,37.04756546,task
Learned Shared Space,-1.282739043,36.97866058,matched_mcp
Learned Shared Space,-1.310132623,37.04756546,task
Learned Shared Space,-1.677489638,36.72014999,matched_mcp
Learned Shared Space,-1.310132623,37.04756546,task
Learned Shared Space,-1.444722533,36.39377213,matched_mcp
Learned Shared Space,-1.310132623,37.04756546,task
Learned Shared Space,-1.405772448,35.94411469,matched_mcp
Learned Shared Space,-1.310132623,37.04756546,task
Learned Shared Space,-0.738811076,36.6889267,matched_mcp
Learned Shared Space,-1.310132623,37.04756546,task
Learned Shared Space,-2.31413722,37.73194122,matched_mcp
Learned Shared Space,-1.310132623,37.04756546,task
Learned Shared Space,-1.697188139,37.04331589,matched_mcp
Learned Shared Space,61.82439423,-33.7990036,task
Learned Shared Space,26.22775078,-39.46104813,matched_mcp
Learned Shared Space,61.82439423,-33.7990036,task
Learned Shared Space,26.1006794,-39.19182205,matched_mcp
Learned Shared Space,61.82439423,-33.7990036,task
Learned Shared Space,23.46059036,-39.50325394,matched_mcp
Learned Shared Space,61.82439423,-33.7990036,task
Learned Shared Space,24.15605354,-39.26150894,matched_mcp
Learned Shared Space,61.82439423,-33.7990036,task
Learned Shared Space,60.22402954,-34.46039581,matched_mcp
Learned Shared Space,61.82439423,-33.7990036,task
Learned Shared Space,61.23610687,-33.95213699,matched_mcp
Learned Shared Space,61.82439423,-33.7990036,task
Learned Shared Space,61.24575424,-33.97853088,matched_mcp
Learned Shared Space,61.82439423,-33.7990036,task
Learned Shared Space,61.10761261,-34.0802002,matched_mcp
Learned Shared Space,61.82439423,-33.7990036,task
Learned Shared Space,61.08041,-34.13050842,matched_mcp
Learned Shared Space,61.82439423,-33.7990036,task
Learned Shared Space,61.071064,-33.8901329,matched_mcp
Learned Shared Space,27.84281731,-20.3010788,task
Learned Shared Space,30.33783722,-19.24220657,matched_mcp
Learned Shared Space,27.84281731,-20.3010788,task
Learned Shared Space,29.8753891,-19.35112572,matched_mcp
Learned Shared Space,27.84281731,-20.3010788,task
Learned Shared Space,29.21385956,-18.22392464,matched_mcp
Learned Shared Space,27.84281731,-20.3010788,task
Learned Shared Space,29.81601524,-20.36819267,matched_mcp
Learned Shared Space,27.84281731,-20.3010788,task
Learned Shared Space,28.46529007,-19.50518799,matched_mcp
Learned Shared Space,27.84281731,-20.3010788,task
Learned Shared Space,27.12280273,-20.6715641,matched_mcp
Learned Shared Space,27.84281731,-20.3010788,task
Learned Shared Space,26.58230591,-20.68792343,matched_mcp
Learned Shared Space,27.84281731,-20.3010788,task
Learned Shared Space,26.35159111,-20.72439957,matched_mcp
Learned Shared Space,27.84281731,-20.3010788,task
Learned Shared Space,26.72939301,-20.1532383,matched_mcp
Learned Shared Space,27.84281731,-20.3010788,task
Learned Shared Space,26.16802788,-20.80865288,matched_mcp
Learned Shared Space,59.37382126,-5.813654423,task
Learned Shared Space,58.43963623,-2.854404688,matched_mcp
Learned Shared Space,59.37382126,-5.813654423,task
Learned Shared Space,58.47926712,-2.876489639,matched_mcp
Learned Shared Space,59.37382126,-5.813654423,task
Learned Shared Space,58.72852325,-3.129003286,matched_mcp
Learned Shared Space,59.37382126,-5.813654423,task
Learned Shared Space,58.54550171,-3.58979845,matched_mcp
Learned Shared Space,59.37382126,-5.813654423,task
Learned Shared Space,58.64010239,-3.600231647,matched_mcp
Learned Shared Space,59.37382126,-5.813654423,task
Learned Shared Space,58.52768326,-3.973389149,matched_mcp
Learned Shared Space,59.37382126,-5.813654423,task
Learned Shared Space,58.40806198,-3.943395853,matched_mcp
Learned Shared Space,59.37382126,-5.813654423,task
Learned Shared Space,58.4311676,-4.260442257,matched_mcp
Learned Shared Space,59.37382126,-5.813654423,task
Learned Shared Space,58.2389183,-4.885772228,matched_mcp
Learned Shared Space,59.37382126,-5.813654423,task
Learned Shared Space,58.27130127,-5.112329006,matched_mcp
Learned Shared Space,36.3270874,40.63034821,task
Learned Shared Space,40.82038116,42.47611237,matched_mcp
Learned Shared Space,36.3270874,40.63034821,task
Learned Shared Space,36.99575424,42.33050537,matched_mcp
Learned Shared Space,36.3270874,40.63034821,task
Learned Shared Space,36.15200424,41.66024399,matched_mcp
Learned Shared Space,36.3270874,40.63034821,task
Learned Shared Space,36.55320358,41.84857559,matched_mcp
Learned Shared Space,36.3270874,40.63034821,task
Learned Shared Space,36.54182816,41.82418823,matched_mcp
Learned Shared Space,36.3270874,40.63034821,task
Learned Shared Space,35.43637848,42.5483551,matched_mcp
Learned Shared Space,36.3270874,40.63034821,task
Learned Shared Space,34.95533752,41.92058563,matched_mcp
Learned Shared Space,36.3270874,40.63034821,task
Learned Shared Space,34.68120193,41.8212738,matched_mcp
Learned Shared Space,36.3270874,40.63034821,task
Learned Shared Space,34.42212296,41.83410263,matched_mcp
Learned Shared Space,36.3270874,40.63034821,task
Learned Shared Space,34.73440933,41.23667145,matched_mcp
Learned Shared Space,-11.19538879,49.33215332,task
Learned Shared Space,-9.958237648,51.95550156,matched_mcp
Learned Shared Space,-11.19538879,49.33215332,task
Learned Shared Space,-9.858995438,51.16503143,matched_mcp
Learned Shared Space,-11.19538879,49.33215332,task
Learned Shared Space,-9.720049858,50.77207947,matched_mcp
Learned Shared Space,-11.19538879,49.33215332,task
Learned Shared Space,-9.752649307,50.42664337,matched_mcp
Learned Shared Space,-11.19538879,49.33215332,task
Learned Shared Space,-9.744022369,50.13719177,matched_mcp
Learned Shared Space,-11.19538879,49.33215332,task
Learned Shared Space,-9.604206085,49.84073257,matched_mcp
Learned Shared Space,-11.19538879,49.33215332,task
Learned Shared Space,-9.676793098,49.10434341,matched_mcp
Learned Shared Space,-11.19538879,49.33215332,task
Learned Shared Space,-9.030384064,49.06077576,matched_mcp
Learned Shared Space,-11.19538879,49.33215332,task
Learned Shared Space,-9.803647995,48.4139595,matched_mcp
Learned Shared Space,-11.19538879,49.33215332,task
Learned Shared Space,-9.921305656,48.1522522,matched_mcp
Learned Shared Space,31.18249702,41.23431015,task
Learned Shared Space,33.67383575,41.91528702,matched_mcp
Learned Shared Space,31.18249702,41.23431015,task
Learned Shared Space,56.42295456,-18.59918022,matched_mcp
Learned Shared Space,31.18249702,41.23431015,task
Learned Shared Space,30.76599503,40.85608673,matched_mcp
Learned Shared Space,31.18249702,41.23431015,task
Learned Shared Space,30.27314186,39.3459549,matched_mcp
Learned Shared Space,31.18249702,41.23431015,task
Learned Shared Space,30.69792175,40.01366425,matched_mcp
Learned Shared Space,31.18249702,41.23431015,task
Learned Shared Space,30.76587105,40.92389679,matched_mcp
Learned Shared Space,31.18249702,41.23431015,task
Learned Shared Space,31.5655632,41.94538879,matched_mcp
Learned Shared Space,31.18249702,41.23431015,task
Learned Shared Space,31.33457565,42.46495819,matched_mcp
Learned Shared Space,31.18249702,41.23431015,task
Learned Shared Space,31.82534981,40.55276871,matched_mcp
Learned Shared Space,31.18249702,41.23431015,task
Learned Shared Space,-5.127074242,-17.49723434,matched_mcp
Learned Shared Space,30.83512688,22.15353966,task
Learned Shared Space,29.78956223,22.89958572,matched_mcp
Learned Shared Space,30.83512688,22.15353966,task
Learned Shared Space,28.87592125,22.6980896,matched_mcp
Learned Shared Space,30.83512688,22.15353966,task
Learned Shared Space,30.50138283,22.63517189,matched_mcp
Learned Shared Space,30.83512688,22.15353966,task
Learned Shared Space,30.45640373,22.67066956,matched_mcp
Learned Shared Space,30.83512688,22.15353966,task
Learned Shared Space,31.58532715,21.71852493,matched_mcp
Learned Shared Space,30.83512688,22.15353966,task
Learned Shared Space,30.88823509,21.66308022,matched_mcp
Learned Shared Space,30.83512688,22.15353966,task
Learned Shared Space,30.7920723,24.82808685,matched_mcp
Learned Shared Space,30.83512688,22.15353966,task
Learned Shared Space,30.17952347,22.49068451,matched_mcp
Learned Shared Space,30.83512688,22.15353966,task
Learned Shared Space,30.40324974,22.87216377,matched_mcp
Learned Shared Space,30.83512688,22.15353966,task
Learned Shared Space,30.75903893,22.68582344,matched_mcp
Learned Shared Space,-24.01096344,20.40695381,task
Learned Shared Space,-51.54117584,30.13971329,matched_mcp
Learned Shared Space,-24.01096344,20.40695381,task
Learned Shared Space,25.287323,30.94701004,matched_mcp
Learned Shared Space,-24.01096344,20.40695381,task
Learned Shared Space,55.41553116,-19.56185722,matched_mcp
Learned Shared Space,-24.01096344,20.40695381,task
Learned Shared Space,6.722189426,48.80191422,matched_mcp
Learned Shared Space,-24.01096344,20.40695381,task
Learned Shared Space,-23.67518234,20.16076469,matched_mcp
Learned Shared Space,-24.01096344,20.40695381,task
Learned Shared Space,-31.66701126,22.02425957,matched_mcp
Learned Shared Space,-24.01096344,20.40695381,task
Learned Shared Space,-57.09131622,4.27916193,matched_mcp
Learned Shared Space,-24.01096344,20.40695381,task
Learned Shared Space,-24.24506187,20.45773125,matched_mcp
Learned Shared Space,-24.01096344,20.40695381,task
Learned Shared Space,55.38567734,-35.03076935,matched_mcp
Learned Shared Space,-24.01096344,20.40695381,task
Learned Shared Space,-5.140319347,-17.49839211,matched_mcp
Learned Shared Space,70.79077148,-19.18572044,task
Learned Shared Space,71.5655899,-17.41654015,matched_mcp
Learned Shared Space,70.79077148,-19.18572044,task
Learned Shared Space,71.12381744,-17.29952812,matched_mcp
Learned Shared Space,70.79077148,-19.18572044,task
Learned Shared Space,69.85169983,-17.69392395,matched_mcp
Learned Shared Space,70.79077148,-19.18572044,task
Learned Shared Space,70.69398499,-16.12151527,matched_mcp
Learned Shared Space,70.79077148,-19.18572044,task
Learned Shared Space,69.75272369,-17.56176567,matched_mcp
Learned Shared Space,70.79077148,-19.18572044,task
Learned Shared Space,70.45982361,-17.33767128,matched_mcp
Learned Shared Space,70.79077148,-19.18572044,task
Learned Shared Space,70.98460388,-17.32764816,matched_mcp
Learned Shared Space,70.79077148,-19.18572044,task
Learned Shared Space,71.15001678,-16.93015862,matched_mcp
Learned Shared Space,70.79077148,-19.18572044,task
Learned Shared Space,71.1607132,-16.90914917,matched_mcp
Learned Shared Space,70.79077148,-19.18572044,task
Learned Shared Space,69.60768127,-17.7573185,matched_mcp
Learned Shared Space,45.15659714,30.70236015,task
Learned Shared Space,47.95817947,28.47302055,matched_mcp
Learned Shared Space,45.15659714,30.70236015,task
Learned Shared Space,47.71353912,28.89870834,matched_mcp
Learned Shared Space,45.15659714,30.70236015,task
Learned Shared Space,47.92976761,29.82213783,matched_mcp
Learned Shared Space,45.15659714,30.70236015,task
Learned Shared Space,49.57788086,33.29657745,matched_mcp
Learned Shared Space,45.15659714,30.70236015,task
Learned Shared Space,48.01613617,32.39899445,matched_mcp
Learned Shared Space,45.15659714,30.70236015,task
Learned Shared Space,48.00271606,32.4052887,matched_mcp
